"Country or Area","Year","Area","Sex","Language","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Russian Federation","2010","Total","Male","Udi","Census - de jure - complete tabulation","Final figure, complete","2012","1138","11"
"Russian Federation","2010","Total","Male","Udihe","Census - de jure - complete tabulation","Final figure, complete","2012","43","11"
"Russian Federation","2010","Total","Male","Uighur","Census - de jure - complete tabulation","Final figure, complete","2012","653","11"
"Russian Federation","2010","Total","Male","Ujlta","Census - de jure - complete tabulation","Final figure, complete","2012","22","11"
"Russian Federation","2010","Total","Male","Votic","Census - de jure - complete tabulation","Final figure, complete","2012","34","11"
"Russian Federation","2010","Total","Male","Yugh","Census - de jure - complete tabulation","Final figure, complete","2012","1","11"
"Russian Federation","2010","Total","Male","Yuitsky","Census - de jure - complete tabulation","Final figure, complete","2012","1","11"
"Russian Federation","2010","Total","Female","Total","Census - de jure - complete tabulation","Final figure, complete","2012","76809957","11"
"Russian Federation","2010","Total","Female","Abaza","Census - de jure - complete tabulation","Final figure, complete","2012","19878","11"
"Russian Federation","2010","Total","Female","Abkhazian","Census - de jure - complete tabulation","Final figure, complete","2012","3035","11"
"Russian Federation","2010","Total","Female","Adyge","Census - de jure - complete tabulation","Final figure, complete","2012","61425","11"
"Russian Federation","2010","Total","Female","Agul","Census - de jure - complete tabulation","Final figure, complete","2012","15020","11"
"Russian Federation","2010","Total","Female","Albanian","Census - de jure - complete tabulation","Final figure, complete","2012","424","11"
"Russian Federation","2010","Total","Female","Amharigna","Census - de jure - complete tabulation","Final figure, complete","2012","57","11"
"Russian Federation","2010","Total","Female","Aleutian","Census - de jure - complete tabulation","Final figure, complete","2012","25","11"
"Russian Federation","2010","Total","Female","Altaian","Census - de jure - complete tabulation","Final figure, complete","2012","29377","11"
"Russian Federation","2010","Total","Female","Arabic","Census - de jure - complete tabulation","Final figure, complete","2012","16804","11"
"Russian Federation","2010","Total","Female","Armenian","Census - de jure - complete tabulation","Final figure, complete","2012","302621","11"
"Russian Federation","2010","Total","Female","Avar","Census - de jure - complete tabulation","Final figure, complete","2012","364970","11"
"Russian Federation","2010","Total","Female","Azerbaijani","Census - de jure - complete tabulation","Final figure, complete","2012","197944","11"
"Russian Federation","2010","Total","Female","Bashkir","Census - de jure - complete tabulation","Final figure, complete","2012","616746","11"
"Russian Federation","2010","Total","Female","Bengali","Census - de jure - complete tabulation","Final figure, complete","2012","96","11"
"Russian Federation","2010","Total","Female","Bulgarian","Census - de jure - complete tabulation","Final figure, complete","2012","11907","11"
"Russian Federation","2010","Total","Female","Burmese","Census - de jure - complete tabulation","Final figure, complete","2012","8","11"
"Russian Federation","2010","Total","Female","Buryat","Census - de jure - complete tabulation","Final figure, complete","2012","114823","11"
"Russian Federation","2010","Total","Female","Chechen","Census - de jure - complete tabulation","Final figure, complete","2012","697001","11"
"Russian Federation","2010","Total","Female","Chinese","Census - de jure - complete tabulation","Final figure, complete","2012","36022","11"
"Russian Federation","2010","Total","Female","Tibetan","Census - de jure - complete tabulation","Final figure, complete","2012","109","11"
"Russian Federation","2010","Total","Female","Chuvash","Census - de jure - complete tabulation","Final figure, complete","2012","563793","11"
"Russian Federation","2010","Total","Female","Czech","Census - de jure - complete tabulation","Final figure, complete","2012","6853","11"
"Russian Federation","2010","Total","Female","Danish","Census - de jure - complete tabulation","Final figure, complete","2012","778","11"
"Russian Federation","2010","Total","Female","Dungan","Census - de jure - complete tabulation","Final figure, complete","2012","228","11"
"Russian Federation","2010","Total","Female","Dutch","Census - de jure - complete tabulation","Final figure, complete","2012","2090","11"
"Russian Federation","2010","Total","Female","Dolgang","Census - de jure - complete tabulation","Final figure, complete","2012","672","11"
"Russian Federation","2010","Total","Female","English","Census - de jure - complete tabulation","Final figure, complete","2012","4284974","11"
"Russian Federation","2010","Total","Female","Eskimo","Census - de jure - complete tabulation","Final figure, complete","2012","290","11"
"Russian Federation","2010","Total","Female","Estonian","Census - de jure - complete tabulation","Final figure, complete","2012","9094","11"
"Russian Federation","2010","Total","Female","Even","Census - de jure - complete tabulation","Final figure, complete","2012","3084","11"
"Russian Federation","2010","Total","Female","Evenk","Census - de jure - complete tabulation","Final figure, complete","2012","2691","11"
"Russian Federation","2010","Total","Female","Finnish","Census - de jure - complete tabulation","Final figure, complete","2012","23221","11"
"Russian Federation","2010","Total","Female","French","Census - de jure - complete tabulation","Final figure, complete","2012","419229","11"
"Russian Federation","2010","Total","Female","Gagauz","Census - de jure - complete tabulation","Final figure, complete","2012","2494","11"
"Russian Federation","2010","Total","Female","Georgian","Census - de jure - complete tabulation","Final figure, complete","2012","71878","11"
"Russian Federation","2010","Total","Female","German","Census - de jure - complete tabulation","Final figure, complete","2012","1268831","11"
"Russian Federation","2010","Total","Female","Greek","Census - de jure - complete tabulation","Final figure, complete","2012","22698","11"
"Russian Federation","2010","Total","Female","Hebrew","Census - de jure - complete tabulation","Final figure, complete","2012","9264","11"
"Russian Federation","2010","Total","Female","Hindi","Census - de jure - complete tabulation","Final figure, complete","2012","2288","11"
"Russian Federation","2010","Total","Female","Hungarian","Census - de jure - complete tabulation","Final figure, complete","2012","2970","11"
"Russian Federation","2010","Total","Female","Icelandic","Census - de jure - complete tabulation","Final figure, complete","2012","115","11"
"Russian Federation","2010","Total","Female","Indonesian","Census - de jure - complete tabulation","Final figure, complete","2012","171","11"
"Russian Federation","2010","Total","Female","Ingush","Census - de jure - complete tabulation","Final figure, complete","2012","167024","11"
"Russian Federation","2010","Total","Female","Italian","Census - de jure - complete tabulation","Final figure, complete","2012","57428","11"
"Russian Federation","2010","Total","Female","Itelmen","Census - de jure - complete tabulation","Final figure, complete","2012","55","11"
"Russian Federation","2010","Total","Female","Japanese","Census - de jure - complete tabulation","Final figure, complete","2012","19178","11"
"Russian Federation","2010","Total","Female","Jewish","Census - de jure - complete tabulation","Final figure, complete","2012","2756","11"
"Russian Federation","2010","Total","Female","Kabardian","Census - de jure - complete tabulation","Final figure, complete","2012","267867","11"
"Russian Federation","2010","Total","Female","Kalmouk","Census - de jure - complete tabulation","Final figure, complete","2012","41571","11"
"Russian Federation","2010","Total","Female","Karachai-Balkar","Census - de jure - complete tabulation","Final figure, complete","2012","159312","11"
"Russian Federation","2010","Total","Female","Kara-Kalpak","Census - de jure - complete tabulation","Final figure, complete","2012","382","11"
"Russian Federation","2010","Total","Female","Karelian","Census - de jure - complete tabulation","Final figure, complete","2012","16033","11"
"Russian Federation","2010","Total","Female","Kazakh","Census - de jure - complete tabulation","Final figure, complete","2012","201146","11"
"Russian Federation","2010","Total","Female","Khakass","Census - de jure - complete tabulation","Final figure, complete","2012","22835","11"
"Russian Federation","2010","Total","Female","Khanty","Census - de jure - complete tabulation","Final figure, complete","2012","5259","11"
"Russian Federation","2010","Total","Female","Kirgliz","Census - de jure - complete tabulation","Final figure, complete","2012","34801","11"
"Russian Federation","2010","Total","Female","Komi","Census - de jure - complete tabulation","Final figure, complete","2012","90253","11"
"Russian Federation","2010","Total","Female","Komi-Permyak","Census - de jure - complete tabulation","Final figure, complete","2012","34897","11"
"Russian Federation","2010","Total","Female","Korean","Census - de jure - complete tabulation","Final figure, complete","2012","21275","11"
"Russian Federation","2010","Total","Female","Koryak","Census - de jure - complete tabulation","Final figure, complete","2012","914","11"
"Russian Federation","2010","Total","Female","Kumyk","Census - de jure - complete tabulation","Final figure, complete","2012","220949","11"
"Russian Federation","2010","Total","Female","Kurd","Census - de jure - complete tabulation","Final figure, complete","2012","16323","11"
"Russian Federation","2010","Total","Female","Lak","Census - de jure - complete tabulation","Final figure, complete","2012","76330","11"
"Russian Federation","2010","Total","Female","Lappish","Census - de jure - complete tabulation","Final figure, complete","2012","215","11"
"Russian Federation","2010","Total","Female","Latvian","Census - de jure - complete tabulation","Final figure, complete","2012","13169","11"
"Russian Federation","2010","Total","Female","Lezgi","Census - de jure - complete tabulation","Final figure, complete","2012","202795","11"
"Russian Federation","2010","Total","Female","Lithuanian","Census - de jure - complete tabulation","Final figure, complete","2012","16800","11"
"Russian Federation","2010","Total","Female","Macedonian","Census - de jure - complete tabulation","Final figure, complete","2012","223","11"
"Russian Federation","2010","Total","Female","Malay","Census - de jure - complete tabulation","Final figure, complete","2012","520","11"
"Russian Federation","2010","Total","Female","Mansi","Census - de jure - complete tabulation","Final figure, complete","2012","610","11"
"Russian Federation","2010","Total","Female","Mari","Census - de jure - complete tabulation","Final figure, complete","2012","197816","11"
"Russian Federation","2010","Total","Female","Moldavian","Census - de jure - complete tabulation","Final figure, complete","2012","42848","11"
"Russian Federation","2010","Total","Female","Moksa-mordvi","Census - de jure - complete tabulation","Final figure, complete","2012","1107","11"
"Russian Federation","2010","Total","Female","Mongolian","Census - de jure - complete tabulation","Final figure, complete","2012","4025","11"
"Russian Federation","2010","Total","Female","Mordvinian","Census - de jure - complete tabulation","Final figure, complete","2012","215451","11"
"Russian Federation","2010","Total","Female","Nanai","Census - de jure - complete tabulation","Final figure, complete","2012","737","11"
"Russian Federation","2010","Total","Female","Negidalt","Census - de jure - complete tabulation","Final figure, complete","2012","52","11"
"Russian Federation","2010","Total","Female","Nenet","Census - de jure - complete tabulation","Final figure, complete","2012","11746","11"
"Russian Federation","2010","Total","Female","Nganasan","Census - de jure - complete tabulation","Final figure, complete","2012","81","11"
"Russian Federation","2010","Total","Female","Nivkhi","Census - de jure - complete tabulation","Final figure, complete","2012","141","11"
"Russian Federation","2010","Total","Female","Nogai","Census - de jure - complete tabulation","Final figure, complete","2012","45306","11"
"Russian Federation","2010","Total","Female","Norwegian","Census - de jure - complete tabulation","Final figure, complete","2012","3019","11"
"Russian Federation","2010","Total","Female","Ossetian","Census - de jure - complete tabulation","Final figure, complete","2012","236896","11"
"Russian Federation","2010","Total","Female","Persian","Census - de jure - complete tabulation","Final figure, complete","2012","3128","11"
"Russian Federation","2010","Total","Female","Polish","Census - de jure - complete tabulation","Final figure, complete","2012","34591","11"
"Russian Federation","2010","Total","Female","Portuguese","Census - de jure - complete tabulation","Final figure, complete","2012","4503","11"
"Russian Federation","2010","Total","Female","Pushtu","Census - de jure - complete tabulation","Final figure, complete","2012","856","11"
"Russian Federation","2010","Total","Female","Romanian","Census - de jure - complete tabulation","Final figure, complete","2012","9753","11"
"Russian Federation","2010","Total","Female","Romany","Census - de jure - complete tabulation","Final figure, complete","2012","66106","11"
"Russian Federation","2010","Total","Female","Russian","Census - de jure - complete tabulation","Final figure, complete","2012","73955201","11"
"Russian Federation","2010","Total","Female","Rutult","Census - de jure - complete tabulation","Final figure, complete","2012","15242","11"
"Russian Federation","2010","Total","Female","Selkup","Census - de jure - complete tabulation","Final figure, complete","2012","523","11"
"Russian Federation","2010","Total","Female","Shor","Census - de jure - complete tabulation","Final figure, complete","2012","1574","11"
"Russian Federation","2010","Total","Female","Slovak","Census - de jure - complete tabulation","Final figure, complete","2012","660","11"
"Russian Federation","2010","Total","Female","Slovenian","Census - de jure - complete tabulation","Final figure, complete","2012","1028","11"
"Russian Federation","2010","Total","Female","Spanish","Census - de jure - complete tabulation","Final figure, complete","2012","95631","11"
"Russian Federation","2010","Total","Female","Swahili","Census - de jure - complete tabulation","Final figure, complete","2012","250","11"
"Russian Federation","2010","Total","Female","Swedish","Census - de jure - complete tabulation","Final figure, complete","2012","4425","11"
"Russian Federation","2010","Total","Female","Syrian","Census - de jure - complete tabulation","Final figure, complete","2012","2222","11"
"Russian Federation","2010","Total","Female","Tabasaran","Census - de jure - complete tabulation","Final figure, complete","2012","63659","11"
"Russian Federation","2010","Total","Female","Tadzhik","Census - de jure - complete tabulation","Final figure, complete","2012","38639","11"
"Russian Federation","2010","Total","Female","Talyshi","Census - de jure - complete tabulation","Final figure, complete","2012","1202","11"
"Russian Federation","2010","Total","Female","Tamil","Census - de jure - complete tabulation","Final figure, complete","2012","164","11"
"Russian Federation","2010","Total","Female","Tatar","Census - de jure - complete tabulation","Final figure, complete","2012","2320150","11"
"Russian Federation","2010","Total","Female","Tat","Census - de jure - complete tabulation","Final figure, complete","2012","994","11"
"Russian Federation","2010","Total","Female","Thai","Census - de jure - complete tabulation","Final figure, complete","2012","231","11"
"Russian Federation","2010","Total","Female","Tofalar","Census - de jure - complete tabulation","Final figure, complete","2012","42","11"
"Russian Federation","2010","Total","Female","Tsakhur","Census - de jure - complete tabulation","Final figure, complete","2012","5177","11"
"Russian Federation","2010","Total","Female","Turkish","Census - de jure - complete tabulation","Final figure, complete","2012","66464","11"
"Russian Federation","2010","Total","Female","Turkmen","Census - de jure - complete tabulation","Final figure, complete","2012","13110","11"
"Russian Federation","2010","Total","Female","Tuvinian","Census - de jure - complete tabulation","Final figure, complete","2012","133120","11"
"Russian Federation","2010","Total","Female","Udmurt","Census - de jure - complete tabulation","Final figure, complete","2012","182050","11"
"Russian Federation","2010","Total","Female","Ukrainian","Census - de jure - complete tabulation","Final figure, complete","2012","624950","11"
"Russian Federation","2010","Total","Female","Urdu","Census - de jure - complete tabulation","Final figure, complete","2012","141","11"
"Russian Federation","2010","Total","Female","Uzbek","Census - de jure - complete tabulation","Final figure, complete","2012","97437","11"
"Russian Federation","2010","Total","Female","Vepsish","Census - de jure - complete tabulation","Final figure, complete","2012","2208","11"
"Russian Federation","2010","Total","Female","Vietnamese","Census - de jure - complete tabulation","Final figure, complete","2012","3752","11"
"Russian Federation","2010","Total","Female","Yakut","Census - de jure - complete tabulation","Final figure, complete","2012","235775","11"
"Russian Federation","2010","Total","Female","Yiddish","Census - de jure - complete tabulation","Final figure, complete","2012","791","11"
"Russian Federation","2010","Total","Female","Yukagir","Census - de jure - complete tabulation","Final figure, complete","2012","214","11"
"Russian Federation","2010","Total","Female","Other","Census - de jure - complete tabulation","Final figure, complete","2012","9709","11"
"Russian Federation","2010","Total","Female","Croato-Serbian","Census - de jure - complete tabulation","Final figure, complete","2012","5103","11"
"Russian Federation","2010","Total","Female","Irish","Census - de jure - complete tabulation","Final figure, complete","2012","102","11"
"Russian Federation","2010","Total","Female","Erzya-Mordvinian","Census - de jure - complete tabulation","Final figure, complete","2012","20215","11"
"Russian Federation","2010","Total","Female","Sign Languages","Census - de jure - complete tabulation","Final figure, complete","2012","63228","11"
"Russian Federation","2010","Total","Female","Esperanto","Census - de jure - complete tabulation","Final figure, complete","2012","425","11"
"Russian Federation","2010","Total","Female","Akha","Census - de jure - complete tabulation","Final figure, complete","2012","94","11"
"Russian Federation","2010","Total","Female","Dari","Census - de jure - complete tabulation","Final figure, complete","2012","188","11"
"Russian Federation","2010","Total","Female","Alabugat-Tatar","Census - de jure - complete tabulation","Final figure, complete","2012","617","11"
"Russian Federation","2010","Total","Female","Aliutor","Census - de jure - complete tabulation","Final figure, complete","2012","11","11"
"Russian Federation","2010","Total","Female","Andi","Census - de jure - complete tabulation","Final figure, complete","2012","2874","11"
"Russian Federation","2010","Total","Female","Archin","Census - de jure - complete tabulation","Final figure, complete","2012","497","11"
"Russian Federation","2010","Total","Female","Bagvalal","Census - de jure - complete tabulation","Final figure, complete","2012","713","11"
"Russian Federation","2010","Total","Female","Bezhta","Census - de jure - complete tabulation","Final figure, complete","2012","3123","11"
"Russian Federation","2010","Total","Female","Botlikh","Census - de jure - complete tabulation","Final figure, complete","2012","120","11"
"Russian Federation","2010","Total","Female","Byelorussian","Census - de jure - complete tabulation","Final figure, complete","2012","99643","11"
"Russian Federation","2010","Total","Female","Chamalal","Census - de jure - complete tabulation","Final figure, complete","2012","245","11"
"Russian Federation","2010","Total","Female","Chelkansky","Census - de jure - complete tabulation","Final figure, complete","2012","187","11"
"Russian Federation","2010","Total","Female","Chukchee","Census - de jure - complete tabulation","Final figure, complete","2012","2823","11"
"Russian Federation","2010","Total","Female","Chulym-Turkic","Census - de jure - complete tabulation","Final figure, complete","2012","21","11"
"Russian Federation","2010","Total","Female","Crimean Tatar","Census - de jure - complete tabulation","Final figure, complete","2012","159","11"
"Russian Federation","2010","Total","Female","Dagestanian","Census - de jure - complete tabulation","Final figure, complete","2012","3781","11"
"Russian Federation","2010","Total","Female","Dargan","Census - de jure - complete tabulation","Final figure, complete","2012","247539","11"
"Russian Federation","2010","Total","Female","Enets","Census - de jure - complete tabulation","Final figure, complete","2012","25","11"
"Russian Federation","2010","Total","Female","Godoberi","Census - de jure - complete tabulation","Final figure, complete","2012","67","11"
"Russian Federation","2010","Total","Female","Hunzib","Census - de jure - complete tabulation","Final figure, complete","2012","518","11"
"Russian Federation","2010","Total","Female","Ingrian","Census - de jure - complete tabulation","Final figure, complete","2012","84","11"
"Russian Federation","2010","Total","Female","Kerek","Census - de jure - complete tabulation","Final figure, complete","2012","3","11"
"Russian Federation","2010","Total","Female","Ket","Census - de jure - complete tabulation","Final figure, complete","2012","114","11"
"Russian Federation","2010","Total","Female","Khvarshin","Census - de jure - complete tabulation","Final figure, complete","2012","906","11"
"Russian Federation","2010","Total","Female","Kumandinsky","Census - de jure - complete tabulation","Final figure, complete","2012","438","11"
"Russian Federation","2010","Total","Female","Latin","Census - de jure - complete tabulation","Final figure, complete","2012","29401","11"
"Russian Federation","2010","Total","Female","Meadow-Eastern Mari","Census - de jure - complete tabulation","Final figure, complete","2012","137","11"
"Russian Federation","2010","Total","Female","Mingrelian","Census - de jure - complete tabulation","Final figure, complete","2012","518","11"
"Russian Federation","2010","Total","Female","Mountain Mari","Census - de jure - complete tabulation","Final figure, complete","2012","12370","11"
"Russian Federation","2010","Total","Female","Olcha","Census - de jure - complete tabulation","Final figure, complete","2012","116","11"
"Russian Federation","2010","Total","Female","Oroch","Census - de jure - complete tabulation","Final figure, complete","2012","5","11"
"Russian Federation","2010","Total","Female","Oromo","Census - de jure - complete tabulation","Final figure, complete","2012","1","11"
"Russian Federation","2010","Total","Female","Sireniksky","Census - de jure - complete tabulation","Final figure, complete","2012","2","11"
"Russian Federation","2010","Total","Female","Teleut","Census - de jure - complete tabulation","Final figure, complete","2012","560","11"
"Russian Federation","2010","Total","Female","Tindal","Census - de jure - complete tabulation","Final figure, complete","2012","1088","11"
"Russian Federation","2010","Total","Female","Tsez","Census - de jure - complete tabulation","Final figure, complete","2012","6309","11"
"Russian Federation","2010","Total","Female","Tubalar","Census - de jure - complete tabulation","Final figure, complete","2012","125","11"
"Russian Federation","2010","Total","Female","Turkic","Census - de jure - complete tabulation","Final figure, complete","2012","723","11"
"Russian Federation","2010","Total","Female","Udi","Census - de jure - complete tabulation","Final figure, complete","2012","1128","11"
"Russian Federation","2010","Total","Female","Udihe","Census - de jure - complete tabulation","Final figure, complete","2012","60","11"
"Russian Federation","2010","Total","Female","Uighur","Census - de jure - complete tabulation","Final figure, complete","2012","396","11"
"Russian Federation","2010","Total","Female","Ujlta","Census - de jure - complete tabulation","Final figure, complete","2012","25","11"
"Russian Federation","2010","Total","Female","Votic","Census - de jure - complete tabulation","Final figure, complete","2012","34","11"
"Russian Federation","2010","Total","Female","Yugh","Census - de jure - complete tabulation","Final figure, complete","2012","0","11"
"Russian Federation","2010","Total","Female","Yuitsky","Census - de jure - complete tabulation","Final figure, complete","2012","3","11"
"Russian Federation","2010","Urban","Both Sexes","Total","Census - de jure - complete tabulation","Final figure, complete","2012","105313773","11"
"Russian Federation","2010","Urban","Both Sexes","Abaza","Census - de jure - complete tabulation","Final figure, complete","2012","12208","11"
"Russian Federation","2010","Urban","Both Sexes","Abkhazian","Census - de jure - complete tabulation","Final figure, complete","2012","5757","11"
"Russian Federation","2010","Urban","Both Sexes","Adyge","Census - de jure - complete tabulation","Final figure, complete","2012","50435","11"
"Russian Federation","2010","Urban","Both Sexes","Agul","Census - de jure - complete tabulation","Final figure, complete","2012","13717","11"
"Russian Federation","2010","Urban","Both Sexes","Albanian","Census - de jure - complete tabulation","Final figure, complete","2012","1130","11"
"Russian Federation","2010","Urban","Both Sexes","Amharigna","Census - de jure - complete tabulation","Final figure, complete","2012","298","11"
"Russian Federation","2010","Urban","Both Sexes","Aleutian","Census - de jure - complete tabulation","Final figure, complete","2012","33","11"
"Russian Federation","2010","Urban","Both Sexes","Altaian","Census - de jure - complete tabulation","Final figure, complete","2012","10650","11"
"Russian Federation","2010","Urban","Both Sexes","Arabic","Census - de jure - complete tabulation","Final figure, complete","2012","40013","11"
"Russian Federation","2010","Urban","Both Sexes","Armenian","Census - de jure - complete tabulation","Final figure, complete","2012","444606","11"
"Russian Federation","2010","Urban","Both Sexes","Avar","Census - de jure - complete tabulation","Final figure, complete","2012","240672","11"
"Russian Federation","2010","Urban","Both Sexes","Azerbaijani","Census - de jure - complete tabulation","Final figure, complete","2012","331818","11"
"Russian Federation","2010","Urban","Both Sexes","Bashkir","Census - de jure - complete tabulation","Final figure, complete","2012","456935","11"
"Russian Federation","2010","Urban","Both Sexes","Bengali","Census - de jure - complete tabulation","Final figure, complete","2012","381","11"
"Russian Federation","2010","Urban","Both Sexes","Bulgarian","Census - de jure - complete tabulation","Final figure, complete","2012","20152","11"
"Russian Federation","2010","Urban","Both Sexes","Burmese","Census - de jure - complete tabulation","Final figure, complete","2012","338","11"
"Russian Federation","2010","Urban","Both Sexes","Buryat","Census - de jure - complete tabulation","Final figure, complete","2012","102711","11"
"Russian Federation","2010","Urban","Both Sexes","Chechen","Census - de jure - complete tabulation","Final figure, complete","2012","465573","11"
"Russian Federation","2010","Urban","Both Sexes","Chinese","Census - de jure - complete tabulation","Final figure, complete","2012","67130","11"
"Russian Federation","2010","Urban","Both Sexes","Tibetan","Census - de jure - complete tabulation","Final figure, complete","2012","316","11"
"Russian Federation","2010","Urban","Both Sexes","Chuvash","Census - de jure - complete tabulation","Final figure, complete","2012","403173","11"
"Russian Federation","2010","Urban","Both Sexes","Czech","Census - de jure - complete tabulation","Final figure, complete","2012","12146","11"
"Russian Federation","2010","Urban","Both Sexes","Danish","Census - de jure - complete tabulation","Final figure, complete","2012","1372","11"
"Russian Federation","2010","Urban","Both Sexes","Dungan","Census - de jure - complete tabulation","Final figure, complete","2012","180","11"
"Russian Federation","2010","Urban","Both Sexes","Dutch","Census - de jure - complete tabulation","Final figure, complete","2012","3213","11"
"Russian Federation","2010","Urban","Both Sexes","Dolgang","Census - de jure - complete tabulation","Final figure, complete","2012","606","11"
"Russian Federation","2010","Urban","Both Sexes","English","Census - de jure - complete tabulation","Final figure, complete","2012","7186575","11"
"Russian Federation","2010","Urban","Both Sexes","Eskimo","Census - de jure - complete tabulation","Final figure, complete","2012","85","11"
"Russian Federation","2010","Urban","Both Sexes","Estonian","Census - de jure - complete tabulation","Final figure, complete","2012","12138","11"
"Russian Federation","2010","Urban","Both Sexes","Even","Census - de jure - complete tabulation","Final figure, complete","2012","1546","11"
"Russian Federation","2010","Urban","Both Sexes","Evenk","Census - de jure - complete tabulation","Final figure, complete","2012","1142","11"
"Russian Federation","2010","Urban","Both Sexes","Finnish","Census - de jure - complete tabulation","Final figure, complete","2012","32699","11"
"Russian Federation","2010","Urban","Both Sexes","French","Census - de jure - complete tabulation","Final figure, complete","2012","589494","11"
"Russian Federation","2010","Urban","Both Sexes","Gagauz","Census - de jure - complete tabulation","Final figure, complete","2012","4315","11"
"Russian Federation","2010","Urban","Both Sexes","Georgian","Census - de jure - complete tabulation","Final figure, complete","2012","133343","11"
"Russian Federation","2010","Urban","Both Sexes","German","Census - de jure - complete tabulation","Final figure, complete","2012","1875206","11"
"Russian Federation","2010","Urban","Both Sexes","Greek","Census - de jure - complete tabulation","Final figure, complete","2012","28972","11"
"Russian Federation","2010","Urban","Both Sexes","Hebrew","Census - de jure - complete tabulation","Final figure, complete","2012","18169","11"
"Russian Federation","2010","Urban","Both Sexes","Hindi","Census - de jure - complete tabulation","Final figure, complete","2012","6194","11"
"Russian Federation","2010","Urban","Both Sexes","Hungarian","Census - de jure - complete tabulation","Final figure, complete","2012","5880","11"
"Russian Federation","2010","Urban","Both Sexes","Icelandic","Census - de jure - complete tabulation","Final figure, complete","2012","228","11"
"Russian Federation","2010","Urban","Both Sexes","Indonesian","Census - de jure - complete tabulation","Final figure, complete","2012","497","11"
"Russian Federation","2010","Urban","Both Sexes","Ingush","Census - de jure - complete tabulation","Final figure, complete","2012","116496","11"
"Russian Federation","2010","Urban","Both Sexes","Italian","Census - de jure - complete tabulation","Final figure, complete","2012","80421","11"
"Russian Federation","2010","Urban","Both Sexes","Itelmen","Census - de jure - complete tabulation","Final figure, complete","2012","55","11"
"Russian Federation","2010","Urban","Both Sexes","Japanese","Census - de jure - complete tabulation","Final figure, complete","2012","32733","11"
"Russian Federation","2010","Urban","Both Sexes","Jewish","Census - de jure - complete tabulation","Final figure, complete","2012","5388","11"
"Russian Federation","2010","Urban","Both Sexes","Kabardian","Census - de jure - complete tabulation","Final figure, complete","2012","199175","11"
"Russian Federation","2010","Urban","Both Sexes","Kalmouk","Census - de jure - complete tabulation","Final figure, complete","2012","24974","11"
"Russian Federation","2010","Urban","Both Sexes","Karachai-Balkar","Census - de jure - complete tabulation","Final figure, complete","2012","114147","11"
"Russian Federation","2010","Urban","Both Sexes","Kara-Kalpak","Census - de jure - complete tabulation","Final figure, complete","2012","603","11"
"Russian Federation","2010","Urban","Both Sexes","Karelian","Census - de jure - complete tabulation","Final figure, complete","2012","12780","11"
"Russian Federation","2010","Urban","Both Sexes","Kazakh","Census - de jure - complete tabulation","Final figure, complete","2012","149033","11"
"Russian Federation","2010","Urban","Both Sexes","Khakass","Census - de jure - complete tabulation","Final figure, complete","2012","17225","11"
"Russian Federation","2010","Urban","Both Sexes","Khanty","Census - de jure - complete tabulation","Final figure, complete","2012","1910","11"
"Russian Federation","2010","Urban","Both Sexes","Kirgliz","Census - de jure - complete tabulation","Final figure, complete","2012","68065","11"
"Russian Federation","2010","Urban","Both Sexes","Komi","Census - de jure - complete tabulation","Final figure, complete","2012","57700","11"
"Russian Federation","2010","Urban","Both Sexes","Komi-Permyak","Census - de jure - complete tabulation","Final figure, complete","2012","16814","11"
"Russian Federation","2010","Urban","Both Sexes","Korean","Census - de jure - complete tabulation","Final figure, complete","2012","33239","11"
"Russian Federation","2010","Urban","Both Sexes","Koryak","Census - de jure - complete tabulation","Final figure, complete","2012","521","11"
"Russian Federation","2010","Urban","Both Sexes","Kumyk","Census - de jure - complete tabulation","Final figure, complete","2012","182201","11"
"Russian Federation","2010","Urban","Both Sexes","Kurd","Census - de jure - complete tabulation","Final figure, complete","2012","13139","11"
"Russian Federation","2010","Urban","Both Sexes","Lak","Census - de jure - complete tabulation","Final figure, complete","2012","97718","11"
"Russian Federation","2010","Urban","Both Sexes","Lappish","Census - de jure - complete tabulation","Final figure, complete","2012","148","11"
"Russian Federation","2010","Urban","Both Sexes","Latvian","Census - de jure - complete tabulation","Final figure, complete","2012","18380","11"
"Russian Federation","2010","Urban","Both Sexes","Lezgi","Census - de jure - complete tabulation","Final figure, complete","2012","186117","11"
"Russian Federation","2010","Urban","Both Sexes","Lithuanian","Census - de jure - complete tabulation","Final figure, complete","2012","25373","11"
"Russian Federation","2010","Urban","Both Sexes","Macedonian","Census - de jure - complete tabulation","Final figure, complete","2012","461","11"
"Russian Federation","2010","Urban","Both Sexes","Malay","Census - de jure - complete tabulation","Final figure, complete","2012","1209","11"
"Russian Federation","2010","Urban","Both Sexes","Mansi","Census - de jure - complete tabulation","Final figure, complete","2012","385","11"
"Russian Federation","2010","Urban","Both Sexes","Mari","Census - de jure - complete tabulation","Final figure, complete","2012","130890","11"
"Russian Federation","2010","Urban","Both Sexes","Moldavian","Census - de jure - complete tabulation","Final figure, complete","2012","71695","11"
"Russian Federation","2010","Urban","Both Sexes","Moksa-mordvi","Census - de jure - complete tabulation","Final figure, complete","2012","1781","11"
"Russian Federation","2010","Urban","Both Sexes","Mongolian","Census - de jure - complete tabulation","Final figure, complete","2012","5955","11"
"Russian Federation","2010","Urban","Both Sexes","Mordvinian","Census - de jure - complete tabulation","Final figure, complete","2012","168707","11"
